text,label,önem derecesi
"Sincan Belediyesi Kütüphane Görevlisinin Tutumundan Şikayet Yavuz Sultan Selim Kütüphanesi'nde çalışan görevli N***** Bey'in soy ismini bilmiyorum. Ancak kendisi ters davranıyor. Bana ve diğer öğrencilere son olarak fiziksel bir tartışma yaşadık, 'Terssin' dediğimde 'Yapım bu' gibi ifadeler kullanıyor. Buradan gönderilmesini veya görev yerinin değiştirilmesini talep ediyoruz. Öğrenciler olarak ben dahil yaklaşık 10-15 kişi bu durumdan rahatsızız, belki sayımız daha da fazladır. Hizmetinden memnun değiliz; ben ders çalışmaya geliyorum, ters tepkilerle karşılaşmak için değil. Gerekli işlemlerin yapılmasını arz ederim.",Belediye Hizmetleri,2
"Sincan Belediyesi Yeni Doğan Paketi Verilmedi! Kasım ayında doğum yaptım ve belediyemizin verdiği yeni doğan bebek paketinden yararlanmak istiyorum. 1 ay oldu ama hala dönüş yapılmadı. Sürekli geri dönüş yapılacağı söyleniyor ama oyalanıyorum. Eğer vermeyecekseniz, neden başvuru alıyorsunuz? Verecekseniz de neden insanları böyle bekletiyorsunuz?",Sosyal Yardımlar,2
"Sincan Belediyesi Sokaktaki Saldırgan Köpek Ler Mahalle köpek dolu, artık hayvanlar guruplar halinde gezip, insanlara saldırıyor. Açık müdahale edilmeli, şoklarda rahat gezemiyoruz, okula giden çocuğum var. Köpek ler gece havlamaktan uyutmuyor. Toplu halde 12 köpek beraber geziyorlar. Mahalleden şikayet edenler olduğunu söylediği halde müdahale görmedik ya da hayvanlar iki gün yok sonra aynı hayvanlar ne hikmet tekrar ortaya çıkıyor. Yenikent Mustafa Kemal Mahallesi Vural Baylan Bulvarı",Sokak Hayvanları Tehditi,3
"Sincan Belediyesi Sokak Canları Köpeklere Bir Mama Dağıtmaya Başlayın Sincan Belediyesi, saraycık TOKİ'de sokağa bıraktıkları köpeklere bir kez olsun mama dağıtmıyor; birçoğu telef oldu. Neden dağıtmadıklarını sorduğumda 'dağıtıyoruz' diyen bir bayan olsa da, bu gerçeği yansıtmıyor. Bunun dışında, köpekler araba çarpıyor, yaralanıyor; ya hiç ilgilenmiyorlar ya da geliyorlar ancak bir şey yapmıyorlar. 'neden? ' diye sorduğumda 'uyuşma iğnesini unuttuk' yanıtını alabiliyorsunuz; kısacası bu canlara hiçbir şekilde müdahale etmiyorlar. Belediye başkanının hayvansever olduğunu söyleseler de, AKP'li Altındağ belediye başkanı'nın köpeklere yaptığı hizmetleri örnek göstersem de, maalesef bir gelişme yok. Bu canlar, neden diğer ilçelerde huzurlu yaşarken burada korku ve panik içinde, açlıkla mücadele etmek zorunda kalıyorlar? Allah'ın emanetine artık sahip çıkılmasını rica ediyorum.",Sokak Hayvanları Tehditi,3
"Sincan Belediyesi Cam Balkon Üst Komşu Balkonu Kırdı Balkona gelen su, cam balkon kırılma tehlikesi. 6 ay önce yaptıracağını söyledi. Site yönetimine de aynı şekilde söylemiş ama ücretini yatırmadı. Site yönetimi de sürekli balkondan su geldiğine şahit. Cam balkonun silikonlarına kadar sıvası döküldü, kırılma tehlikesi var.",Altyapı ve İmar,3
Sincan Belediyesi Yavuz Sultan Selim Millet Kıraathanesi'nde Çorbadan Tel Çıkması Ben millet kıraathanesi her gün ders çalışmak için giden bir öğrenciyim. Bugün Sincan Törekent 'te bulunan Yavuz Sultan Selim millet kıraathanesine gittim. 17 Kasım cuma günü yani bugün saat 18.00 de ikram olan çorbadan içtim. Çorbayı yarıladıktan sonra boğazıma bir şey takıldı. Basta çorbayı karıştırmak için verilen tahta kaşığın kıymığı sandım. Fakat içinden kıymığa benzer şekilde uzun bir tel çıktı. Bu ben değil başka bir arkadaşında başına gelebilirdi. Bu konuda daha hassas davranılmasını istiyorum. ,Belediye Hizmetleri,2
Sincan Belediyesi Yenikent Girişindeki Trafik Lambalarındaki Senkron Sorunu Ankara Sincan Yenikent girişi kavşak trafik lambaları senkronu trafiğin kilitlenmesine ve trafiğin karışmasına sebep oluyor... Ana Bulvar üzerinden Yenikent giriş istikametine döndüğümüz zaman ve sağ şerit üzerindeki araçların da bir süre sonra geçiş yaptığında diğer ışık kırmızı oluyor ve dönmeye çalışan ve istikametinde devam eden araçlar yolun ortasında kalıyor. Hâlâ ışık yeşile dönmüyor ve sağ trafik geçişe geçiyor trafik kilitleniyor... Acil çözüm talep ediyoruz.,Ulaşım ve Trafik,3
Sincan Belediyesi Sesimizi Duyun Evin Su Altında Sincan'da oturuyorum ben her yağmurda evimi su basıyor bir değil 2 değil her seferinde eşyaları parkeleri yeniliyorum benim Ankara'da dayım yok garsonluk yapıyorum geçimimi o şekilde sağlıyorum ben 1 yılda 2-3 kez bulaşık makinesi çamaşır makinesi aldım daha borcu bitmedi evi yine su bastı Sincan Belediyesi zaten ölsek umurumda değil ASKİ arıyoruz form dolduruyoruz ne gelen var ne giden ha bir de fırça yiyoruz büyük şehir belediyesine gidiyorum takan yok ha hakkını yemeyin geçen sefer nakdi destek verdiler bak ama kalıcı çözüm istiyorum bizle ilgilenen birisi olsun yanımızda devlet olsun belediyemiz yanımızda olsun istiyoruz telefonlar yüzümüze kapanmasın istiyoruz. Herkesten şikayetçiyim belediye ASKİ itfaiye bizi unutan herkesten şikayetçiyim hakkımı helal etmiyorum ben 2 gündür evine gidemiyorum.,Altyapı ve İmar,1
"Sincan Belediyesi Havuz Deneyimi Hayal Kırıklığı Yarattı Sincan Yenikent'teki Vadi Zir yüzme havuzuna gittik. Öncelikle havuz çok pis, duşlar çok kötü, personeller ve işletme sahibi çok kaba ve saygısız. Dünyayı ben yarattım edasıyla insanlara bağırıyor ve cevap verdiğinizde sizi kovuyor. Paranızla kötü anlar yaşıyorsunuz. Kapıdan girerken çantalarınızı kontrol ediyorlar. Dışarıdan içecek yiyecek getirmeyelim, içeriden alışveriş yapalım diye. İçeri girerken içerisi tıklım tıklım dolu olduğu halde yine de her gelen müşteriden para almak için alıyorlar. Şezlong olmadığı halde herkesi içeri alıyorlar ve eşyalarınız oradan oraya atılıyor. İşletme sahibine çözüm üretmesi için şikayet ettiğinizde, konuşmaktan kaçındığı için gelip özür dilemek yerine bir de insanların içinde size bağırıyor. Havuzda kulaç atacak yer yok, tıklım tıklım dolu. Bezli çocuklar bile havuzda, kimsenin bone taktığı yoktu, her yer saç kılıydı. Tuvalet aşırı pis. Tek kelimeyle hastalık yuvası.",Belediye Hizmetleri,1
"Sincan Belediyesi Hayvana Şiddet Lütfen Yardım 6 Kasım pazartesi 16:30'da sokakta bulduğum kediye hayvan ambulansı çağırdım. Kediye hiç iyi davranmadılar. 1 aylık kediyi patisinden tutup çekti. Hayvana iğneyi vurdular, top gibi fırlatıp attılar. Kedinin şu an ayağı aksıyor, yürüyemiyor. Keşke çağırmamasaydım. Giderken de bana 'sokak hayvanı değil mi, size ne?' dediler. Bir daha asla çağırmam. O gelen personellerin inşallah işten çıkarılır. Yoksa birçok hayvanın canını yakacaklarını düşünüyorum. Allah yardımcımız olsun yapılan bu hayvan zulmüne.",Sokak Hayvanları Tehditi,3
"Sincan Belediyesi Sincan Uyanık -fakülte Kütüphanesinde Psikolojik Şiddet Ve Tehdit Sincan Ayaş Caddesi Aygaz'ın yani petrol ofisinin karşısında bulunan fakülte kütüphanesinde ders çalışan sözlümü almaya gittiğimde orada çalışan bir kişi bana sert sert baktı. Ben de bir problem olup olmadığını sorduğumda, 'Bir problem olamaz' tarzı konuştu. Konuşma orada bitti. Ertesi gün sözlüm oraya gittiğinde uyarı almış. Ona denilen, 'Ben buranın patronuyum, ortağımız var (sadece müdürü oranın sahibi değil). Biz burda herhangi bir sorun istemiyoruz. Eğer orada kahve üslubu kullansaydım, alt katta 5 tane arkadaşım vardı' falan demiş. Ve onunla konuşmadan önce bir çalışan gelmiş ve demiş ki, 'Aslında seni kütüphaneden atacaklardı, ama atmadılar' (tehdit ediyor). Bir daha sözlün buraya gelmesin tarzında konuşuyorlar. Sözlüm dayanamayıp ağlamış ve o ismi S**** olan o müdürden özür dilemiş. Suçu olmadığı halde bildiğiniz psikolojik baskı uygulamışlar. Sözlüm o günden sonra ders çalışmayı bıraktı ve kütüphaneye gitmek istemiyor. Oranın sahibi A**** beyi aradığımda, 'Ben size tekrar döneceğim' dedi, fakat dönen olmadı. Sözlüm psikolojik şiddete maruz kalmıştır. Gereğinin yapılmasını istiyorum.",Sosyal Yardımlar,2
"Sincan Belediyesi Mahallenin İlaçlanması Ve Sulu Temizlik Ekim sonundayız evlerimiz meyve sineği, karasinek ve sivrisinekten geçilmiyor. İlaçlama için ay içinde iki kez aradım. Gündüz de gece de sineklerden çok mağduruz. Mahalle de günaşırı sulu temizlik, ilaçlama yapılması sıkıntımızı büyük ölçüde azaltacaktır.",Çevre ve Temizlik,3
"Sincan Belediyesi 557 Otobüs Hattı Ve Kaptanlar Otobüs hatları 557 numaralı otobüs çok kısıntılı ve az geliyor. Çocuklarımız okula giderken hiçbirisi boş olduğu halde durmuyor ve çocuklarımız okullarına geç kalıyor. Bu seferlerin çok olmasını istiyoruz. Özellikle 557 numaralı otobüsün şoförlerinin daha duyarlı olmasını rica ediyoruz. Sizin de çocuklarınız var, bunun yüzünden 4 gün yok yazıldılar, size iletmek istedik. Buna çözüm bulamıyorsanız cumhurbaşkanlığına kadar bu konuyu taşımak zorunda kalacağız. Dilekçe ve imzayla lütfen bu çağrımıza kulak vermenizi rica ediyoruz.",Ulaşım ve Trafik,2
Sincan Belediyesi Sincan Bebek Kütüphanesi Randevu Problemi Sincan bebek kütüphanesi için randevu almaya çalışıyorum ama her seferinde reddedildi diyor sebep nedir anlamış değilim. Her seferinde red vermesinin sebebi nedir bir kere bile onaylanmaz mı? Ne yapmamız gerekiyor randevu oluşturmak için... Yardımcı olursanız sevinirim,Belediye Hizmetleri,2
Sincan Belediyesi Köpekleri Toplasınlar Buradan Lütfen Selam ben Sincan alcı mh belenay sk ta oturuyorum burada aşırı derecede köpek sürüsü var akşam sokağa çıkamıyoruz çocuklar okuldan gelirken büyükler işten gelirken korkarak geliyorlar sabaha kadar havlıyorlar psikolojimiz bozuldu lütfen bunları buradan toplayın artık her gün çoğalıyorlar,Sokak Hayvanları Tehditi,3
Sincan Belediyesi Kahve Konağı İlgisizliği Sincan Belediyesi kahve konağı hiç ilgilenmiyorlar. Bir çay için 2 saat bekledik ve bunu bir kez iki kez değil her seferinde yapıyorlar. Belediyenin buna bir çözüm bulması gerekli müşterilerle kaba konuşmalar suratına bakmamalar paramızla rezil oluyoruz.,Belediye Hizmetleri,2
Sincan Belediyesi Sokakta Tehlikeli Köpekler Sincan Yenikent 29 Ekim Mahallesi 729. Sokakta çok fazla sayıda köpek var. Olmaları problem değil fakat saldırıyor ve sürekli üzerimize koşuyorlar sabahları işe giderken zorluk çekiyoruz. Akşam saatlerinde ise dışarı çıkmaya korkuyoruz. Bu durumlar ile ilgili fotoğraflar ve videolar mevcut yardımcı olmanızı istiyoruz.,Sokak Hayvanları Tehditi,3
Sincan Belediyesi Yenikent Başıboş Köpekler Sincan Yenikent Fevzi Çakmak mah. M** sokak ile 1**. Sk kesişiminde bulunan boş araziye bırakılan epeyce büyük tahtadan yapılmış köpek kulübesi okul güzergahında bulunmakta ve başıboş köpeklerin burada toplanmasına neden olmaktadır. Çocuklarımız için büyük tehlike arz etmektedir. Bu kulübenin acilen kaldırılmasını ayrıca başıboş köpeklere Sincan Belediyesi'nin ivedilikle çözüme kavuşturmasını talep ediyorum. Son zamanlarda yaşanan olaylar da göz önünde bulundurularak ivedilikle çözüm bekliyoruz.,Sokak Hayvanları Tehditi,3
"Sincan Belediyesi Sincan Bebek Kütüphanesi Personelinin Üslup Sorunu Sincan Bebek Kütüphanesi çalışanlarının nezaketten uzak, asık surat ve kaba üsluplarıyla çalışmalarından aşırı rahatsızım. Hepsi için geçerli değil tabii ama çoğu öyle. Böyle bir yerde çalışan personelin özellikle güler yüz ve güzel bir iletişim becerisine sahip olması gerektiğini düşünüyorum. Keşke çalışanları biraz daha özenle seçseler. Güzel ülkemde her şey bildiğimiz gibi ilerliyor işte.",Belediye Hizmetleri,1
"Sincan Belediyesi Kütüphane Görevlisinin Tutumundan Şikayet Yavuz Sultan Selim Kütüphanesi'nde çalışan görevli N***** Bey'in soy ismini bilmiyorum. Ancak kendisi ters davranıyor. Bana ve diğer öğrencilere son olarak fiziksel bir tartışma yaşadık, 'Terssin' dediğimde 'Yapım bu' gibi ifadeler kullanıyor. Buradan gönderilmesini veya görev yerinin değiştirilmesini talep ediyoruz. Öğrenciler olarak ben dahil yaklaşık 10-15 kişi bu durumdan rahatsızız, belki sayımız daha da fazladır. Hizmetinden memnun değiliz; ben ders çalışmaya geliyorum, ters tepkilerle karşılaşmak için değil. Gerekli işlemlerin yapılmasını arz ederim.",Belediye Hizmetleri,2
"Sincan Belediyesi Yeni Doğan Paketi Verilmedi! Kasım ayında doğum yaptım ve belediyemizin verdiği yeni doğan bebek paketinden yararlanmak istiyorum. 1 ay oldu ama hala dönüş yapılmadı. Sürekli geri dönüş yapılacağı söyleniyor ama oyalanıyorum. Eğer vermeyecekseniz, neden başvuru alıyorsunuz? Verecekseniz de neden insanları böyle bekletiyorsunuz?",Sosyal Yardımlar,2
"Sincan Belediyesi Sokaktaki Saldırgan Köpek Ler Mahalle köpek dolu, artık hayvanlar guruplar halinde gezip, insanlara saldırıyor. Açık müdahale edilmeli, şoklarda rahat gezemiyoruz, okula giden çocuğum var. Köpek ler gece havlamaktan uyutmuyor. Toplu halde 12 köpek beraber geziyorlar. Mahalleden şikayet edenler olduğunu söylediği halde müdahale görmedik ya da hayvanlar iki gün yok sonra aynı hayvanlar ne hikmet tekrar ortaya çıkıyor. Yenikent Mustafa Kemal Mahallesi Vural Baylan Bulvarı",Sokak Hayvanları Tehditi,3
"Sincan Belediyesi Sokak Canları Köpeklere Bir Mama Dağıtmaya Başlayın Sincan Belediyesi, saraycık TOKİ'de sokağa bıraktıkları köpeklere bir kez olsun mama dağıtmıyor; birçoğu telef oldu. Neden dağıtmadıklarını sorduğumda 'dağıtıyoruz' diyen bir bayan olsa da, bu gerçeği yansıtmıyor. Bunun dışında, köpekler araba çarpıyor, yaralanıyor; ya hiç ilgilenmiyorlar ya da geliyorlar ancak bir şey yapmıyorlar. 'neden? ' diye sorduğumda 'uyuşma iğnesini unuttuk' yanıtını alabiliyorsunuz; kısacası bu canlara hiçbir şekilde müdahale etmiyorlar. Belediye başkanının hayvansever olduğunu söyleseler de, AKP'li Altındağ belediye başkanı'nın köpeklere yaptığı hizmetleri örnek göstersem de, maalesef bir gelişme yok. Bu canlar, neden diğer ilçelerde huzurlu yaşarken burada korku ve panik içinde, açlıkla mücadele etmek zorunda kalıyorlar? Allah'ın emanetine artık sahip çıkılmasını rica ediyorum.",Sokak Hayvanları Tehditi,3
Sincan Belediyesi Yenikent Girişindeki Trafik Lambalarındaki Senkron Sorunu Ankara Sincan Yenikent girişi kavşak trafik lambaları senkronu trafiğin kilitlenmesine ve trafiğin karışmasına sebep oluyor... Ana Bulvar üzerinden Yenikent giriş istikametine döndüğümüz zaman ve sağ şerit üzerindeki araçların da bir süre sonra geçiş yaptığında diğer ışık kırmızı oluyor ve dönmeye çalışan ve istikametinde devam eden araçlar yolun ortasında kalıyor. Hâlâ ışık yeşile dönmüyor ve sağ trafik geçişe geçiyor trafik kilitleniyor... Acil çözüm talep ediyoruz.,Ulaşım ve Trafik,3
"Sincan Belediyesi Cam Balkon Üst Komşu Balkonu Kırdı Balkona gelen su, cam balkon kırılma tehlikesi. 6 ay önce yaptıracağını söyledi. Site yönetimine de aynı şekilde söylemiş ama ücretini yatırmadı. Site yönetimi de sürekli balkondan su geldiğine şahit. Cam balkonun silikonlarına kadar sıvası döküldü, kırılma tehlikesi var.",Altyapı ve İmar,3
Sincan Belediyesi Yavuz Sultan Selim Millet Kıraathanesi'nde Çorbadan Tel Çıkması Ben millet kıraathanesi her gün ders çalışmak için giden bir öğrenciyim. Bugün Sincan Törekent 'te bulunan Yavuz Sultan Selim millet kıraathanesine gittim. 17 Kasım cuma günü yani bugün saat 18.00 de ikram olan çorbadan içtim. Çorbayı yarıladıktan sonra boğazıma bir şey takıldı. Basta çorbayı karıştırmak için verilen tahta kaşığın kıymığı sandım. Fakat içinden kıymığa benzer şekilde uzun bir tel çıktı. Bu ben değil başka bir arkadaşında başına gelebilirdi. Bu konuda daha hassas davranılmasını istiyorum. ,Belediye Hizmetleri,2
Sincan Belediyesi Sesimizi Duyun Evin Su Altında Sincan'da oturuyorum ben her yağmurda evimi su basıyor bir değil 2 değil her seferinde eşyaları parkeleri yeniliyorum benim Ankara'da dayım yok garsonluk yapıyorum geçimimi o şekilde sağlıyorum ben 1 yılda 2-3 kez bulaşık makinesi çamaşır makinesi aldım daha borcu bitmedi evi yine su bastı Sincan Belediyesi zaten ölsek umurumda değil ASKİ arıyoruz form dolduruyoruz ne gelen var ne giden ha bir de fırça yiyoruz büyük şehir belediyesine gidiyorum takan yok ha hakkını yemeyin geçen sefer nakdi destek verdiler bak ama kalıcı çözüm istiyorum bizle ilgilenen birisi olsun yanımızda devlet olsun belediyemiz yanımızda olsun istiyoruz telefonlar yüzümüze kapanmasın istiyoruz. Herkesten şikayetçiyim belediye ASKİ itfaiye bizi unutan herkesten şikayetçiyim hakkımı helal etmiyorum ben 2 gündür evine gidemiyorum.,Altyapı ve İmar,1
"Sincan Belediyesi Havuz Deneyimi Hayal Kırıklığı Yarattı Sincan Yenikent'teki Vadi Zir yüzme havuzuna gittik. Öncelikle havuz çok pis, duşlar çok kötü, personeller ve işletme sahibi çok kaba ve saygısız. Dünyayı ben yarattım edasıyla insanlara bağırıyor ve cevap verdiğinizde sizi kovuyor. Paranızla kötü anlar yaşıyorsunuz. Kapıdan girerken çantalarınızı kontrol ediyorlar. Dışarıdan içecek yiyecek getirmeyelim, içeriden alışveriş yapalım diye. İçeri girerken içerisi tıklım tıklım dolu olduğu halde yine de her gelen müşteriden para almak için alıyorlar. Şezlong olmadığı halde herkesi içeri alıyorlar ve eşyalarınız oradan oraya atılıyor. İşletme sahibine çözüm üretmesi için şikayet ettiğinizde, konuşmaktan kaçındığı için gelip özür dilemek yerine bir de insanların içinde size bağırıyor. Havuzda kulaç atacak yer yok, tıklım tıklım dolu. Bezli çocuklar bile havuzda, kimsenin bone taktığı yoktu, her yer saç kılıydı. Tuvalet aşırı pis. Tek kelimeyle hastalık yuvası.",Belediye Hizmetleri,1
